spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Mezcal,Del Maguey (CRM NOM O41X),"San Luis del Río, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Madrecuixe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Single-maguey Madrecuixe (karwinskii) release; made by Paciano Cruz Nolasco family, San Luis del Río",https://www.mezcalreviews.com/mezcal/del-maguey-madrecuixe/;https://delmaguey.com/madrecuixe/;https://delmaguey.com/villages/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/12/del-maguey-madrecuixe-1.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"Santa Maria Albarradas, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Tepextate; wild maguey,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Wild Tepextate (marmorata) release; mezcalero Rogelio Martinez Cruz, Santa Maria Albarradas",https://www.mezcalreviews.com/mezcal/del-maguey-wild-tepextate/;https://delmaguey.com/tepextate/;https://delmaguey.com/villages/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/12/del-maguey-wild-tepeztate.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"Santa Maria Albarradas, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Jabalí; wild maguey; Ibérico jamón pechuga (jamón Ibérico hung in still),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Wild Jabalí; mezcalero Rogelio Martinez Cruz, Santa Maria Albarradas. NOTE: Mezcal Reviews lists Del Maguey ''Wild Jabali'' and a separate ''Iberico'' (jamon Iberico pechuga) page; this row = Wild Jabali base. See also separate Iberico row.",https://www.mezcalreviews.com/mezcal/del-maguey-wild-jabali/;https://delmaguey.com/jabali/;https://delmaguey.com/villages/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2017/07/del-maguey-wild-jabali.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"Santa Catarina Minas, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Pechuga; jamón Ibérico (Ibérico ham pechuga),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Del Maguey Ibérico: pechuga-style mezcal distilled with jamón Ibérico, made by Luis Carlos Vasquez, Santa Catarina Minas",https://www.mezcalreviews.com/mezcal/del-maguey-iberico/;https://delmaguey.com/iberico/;https://delmaguey.com/villages/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2019/07/del-maguey-mezcal-bottle-iberico.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"San Pedro Teozacoalco, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Papalome; wild maguey,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Wild Papalome (papalote) release curated through Fernando Caballero Cruz (El Bigote), San Pedro Teozacoalco",https://www.mezcalreviews.com/mezcal/del-maguey-wild-papalome/;https://delmaguey.com/papalome/;https://delmaguey.com/villages/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/12/del-maguey-wild-papalome-1.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"San Jose Rio Minas, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,"Mezcal Artesanal; ensamble Espadín, Arroqueño & Mexicano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Espadín, Arroqueño & Mexicano ensamble; hand-mashed in hollowed tree trunks by master distiller Roberto Guiterrez and sons, San Jose Rio Minas",https://www.mezcalreviews.com/mezcal/del-maguey-espadin-arroqueno-mexicano/;https://delmaguey.com/espadin-arroqueno-mexicano/;https://delmaguey.com/villages/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2025/12/del-maguey-mezcal-bottle-ensamble.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"San Pablo Ameyaltepec, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Papalote & Pizorra; French-style continuous distillation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"San Pablo Ameyaltepec (Papalote & Pizorra); rustic French-style continuous distillation by the Tobon family (Aurelio Tobon), single batch up to twenty hours",https://www.mezcalreviews.com/mezcal/del-maguey-san-pablo-ameyaltepec/;https://delmaguey.com/papalote-pizorra/;https://delmaguey.com/villages/,2026-06-08,NULL,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Tobasiche (Tobaziche),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Single-maguey Tobaziche (karwinskii) release in the Village Varietales collection. Village not specified on producer site - followup.,https://www.mezcalreviews.com/mezcal/del-maguey-tobaziche/;https://delmaguey.com/tobaziche/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2018/04/del-maguey-tobaziche.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Espadín Especial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Espadín Especial limited release. Village not specified on producer site - followup.,https://www.mezcalreviews.com/mezcal/del-maguey-espadin-especial/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/12/del-maguey-espadin-especial.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; ensamble Tobalá & Espadín,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tobalá & Espadín ensamble. Village not specified - followup.,https://www.mezcalreviews.com/mezcal/del-maguey-tobala-espadin/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2017/04/del-maguey-tobala-espadin.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"San Dionisio Ocotepec, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Espadín; ''Mezcal del Campo'' field release,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Del Maguey San Dionisio Ocotepec (Mezcal del Campo) single-village espadín,https://www.mezcalreviews.com/mezcal/del-maguey-san-dionisio-ocotepec/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2020/01/del-maguey-san-dionisio-ocotepec-mezcal-del-campo.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"San Pedro Taviche, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; single-village release,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Del Maguey San Pedro Taviche single-village release. Maguey/ABV not confirmed - followup.,https://www.mezcalreviews.com/mezcal/del-maguey-san-pedro-taviche/,2026-06-08,NULL,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"San Baltazar Chichicápam, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Espadín; Boca del Cerro 20th Anniversary (Chichicapa),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Del Maguey Boca del Cerro - sourced from Tabasco (within mezcal DO). State assumed from name; village not confirmed - followup.,https://www.mezcalreviews.com/mezcal/del-maguey-boca-del-cerro/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2019/06/del-maguey-boca-del-cerro-mezcal.jpg,mezcal_mexico
Mezcal,Del Maguey (CRM NOM O41X),"Santa Catarina Minas, Oaxaca, Mexico",Del Maguey,sourced,Del Maguey,TRUE,FALSE,Mezcal Artesanal; Pechuga; fruit-and-breast-of-chicken third distillation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pechuga: third distillation with seasonal fruits, nuts, spices and a raw chicken breast suspended in the still; made by Luis Carlos Vasquez, Santa Catarina Minas",https://www.mezcalreviews.com/mezcal/del-maguey-pechuga/;https://delmaguey.com/pechuga/;https://delmaguey.com/villages/,2026-06-08,https://www.mezcalreviews.com/wp-content/uploads/2019/07/del-maguey-mezcal-bottle-minero.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"San Andrés, Oaxaca, Mexico",Alipus,sourced,Alipus,TRUE,FALSE,Mezcal Artesanal; Espadín; San Andrés,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Alipus San Andres single-village espadín. ABV per Alipus range ~47-48%, batch-varying; confirm per release.",https://www.mezcalreviews.com/mezcal/alipus-san-andres/;https://www.mezcalreviews.com/filter-by/brand/alipus/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/09/alipus-mezcal-san-andres1.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"San Baltazar Guelavila, Oaxaca, Mexico",Alipus,sourced,Alipus,TRUE,FALSE,Mezcal Artesanal; Espadín; San Baltazar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Alipus San Baltazar single-village espadín (San Baltazar Guelavila). ABV batch-varying; confirm per release.,https://www.mezcalreviews.com/mezcal/alipus-san-baltazar/;https://www.mezcalreviews.com/filter-by/brand/alipus/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/09/alipus-mezcal-san-baltazar.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"San Juan del Río, Oaxaca, Mexico",Alipus,sourced,Alipus,TRUE,FALSE,Mezcal Artesanal; Espadín; San Juan del Río,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Alipus San Juan single-village espadín (San Juan del Río). ABV batch-varying; confirm per release.,https://www.mezcalreviews.com/mezcal/alipus-san-juan/;https://www.mezcalreviews.com/filter-by/brand/alipus/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/09/alipus-mezcal-san-juan.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"San Luis del Río, Oaxaca, Mexico",Alipus,sourced,Alipus,TRUE,FALSE,Mezcal Artesanal; Espadín; San Luis del Río,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Alipus San Luis single-village espadín (San Luis del Río). ABV batch-varying; confirm per release.,https://www.mezcalreviews.com/mezcal/alipus-san-luis/;https://www.mezcalreviews.com/filter-by/brand/alipus/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/09/alipus-mezcal-san-luis.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santa Ana del Río, Oaxaca, Mexico",Alipus,sourced,Alipus,TRUE,FALSE,Mezcal Artesanal; Espadín; Santa Ana del Río,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Alipus Santa Ana single-village espadín (Santa Ana del Río). ABV batch-varying; confirm per release.,https://www.mezcalreviews.com/mezcal/alipus-santa-ana/;https://www.mezcalreviews.com/filter-by/brand/alipus/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/09/alipus-mezcal-santa-ana-del-rio.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"San Miguel Sola de Vega, Oaxaca, Mexico",Alipus,sourced,Alipus,TRUE,FALSE,Mezcal Ancestral; Espadín; Destilado en Barro (clay-pot),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Alipus Destilado en Barro (clay-pot distilled) from San Miguel Sola de Vega. Class likely Ancestral (clay) - confirm. ABV not confirmed - followup.,https://www.mezcalreviews.com/mezcal/alipus-destilado-en-barro-san-miguel-sola/;https://www.mezcalreviews.com/filter-by/brand/alipus/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/09/alipus-mezcal-destilado-en-barro1.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Oaxaca, Mexico",Alipus,sourced,Alipus,TRUE,FALSE,Mezcal Artesanal; ensamble,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Alipus Ensamble (blend of magueys/villages). Village/ABV not confirmed - followup.,https://www.mezcalreviews.com/mezcal/alipus-ensamble/;https://www.mezcalreviews.com/filter-by/brand/alipus/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2016/09/alipus-ensamble.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santiago Matatlán, Oaxaca, Mexico",Los Nahuales,sourced,Los Nahuales,TRUE,FALSE,Mezcal Artesanal; Espadín; Joven,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Los Nahuales Joven (espadín) - the Los Danzantes / Los Nahuales own joven line, Destilería Los Danzantes, Santiago Matatlán. ABV batch-varying ~45-48%; confirm.",https://www.mezcalreviews.com/mezcal/los-nahuales-joven/;https://www.mezcalreviews.com/filter-by/brand/los-nahuales/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2017/03/los-nahuales-espadin2.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santiago Matatlán, Oaxaca, Mexico",Los Nahuales,sourced,Los Nahuales,TRUE,FALSE,Mezcal Artesanal; Tobalá,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Los Nahuales / Los Danzantes Tobalá. ABV batch-varying; confirm per release.,https://www.mezcalreviews.com/mezcal/los-danzantes-tobala/;https://www.mezcalreviews.com/filter-by/brand/los-nahuales/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2018/08/los-danzantes-tobala.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santiago Matatlán, Oaxaca, Mexico",Los Nahuales,sourced,Los Nahuales,TRUE,FALSE,Mezcal Artesanal; Pechuga,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Los Nahuales / Los Danzantes Pechuga (fruit-and-chicken-breast third distillation). ABV not confirmed - followup.,https://www.mezcalreviews.com/mezcal/los-danzantes-los-nahuales-pechuga/;https://www.mezcalreviews.com/filter-by/brand/los-nahuales/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2020/12/los-danzantes-pechuga.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santiago Matatlán, Oaxaca, Mexico",Los Nahuales,sourced,Los Nahuales,TRUE,FALSE,Mezcal Artesanal; Espadín; Método Antiguo special edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Los Nahuales Método Antiguo - old-method special edition. ABV not confirmed - followup.,https://www.mezcalreviews.com/mezcal/los-nahuales-metodo-antiguo/;https://www.mezcalreviews.com/filter-by/brand/los-nahuales/,2026-06-08,NULL,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santiago Matatlán, Oaxaca, Mexico",Los Danzantes,sourced,Los Danzantes,TRUE,FALSE,Mezcal Artesanal; Espadín; Joven,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Los Danzantes Joven (espadín) own line, Destilería Los Danzantes, Santiago Matatlán. Marketed as Los Danzantes (US/MX) / Los Nahuales (export). ABV batch-varying; confirm.",https://www.mezcalreviews.com/mezcal/los-nahuales-joven/;https://www.mezcalreviews.com/filter-by/brand/los-danzantes/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2017/03/los-nahuales-espadin2.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santiago Matatlán, Oaxaca, Mexico",Los Danzantes,sourced,Los Danzantes,TRUE,FALSE,Mezcal Artesanal; Espadín; Reposado,NULL,NULL,NULL,NULL,NULL,NULL,American oak,NULL,Los Danzantes Reposado (Los Nahuales Reposado) - espadín rested in oak. ABV/age detail batch-varying; confirm wood and months.,https://www.mezcalreviews.com/mezcal/los-nahuales-reposado/;https://www.mezcalreviews.com/filter-by/brand/los-danzantes/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2017/03/los-nahuales-reposado2.jpg,mezcal_mexico
Mezcal,Los Danzantes (CRM NOM O14X),"Santiago Matatlán, Oaxaca, Mexico",Los Danzantes,sourced,Los Danzantes,TRUE,FALSE,Mezcal Artesanal; Espadín; Añejo,NULL,NULL,NULL,NULL,NULL,NULL,American oak,NULL,Los Danzantes Añejo (Los Nahuales Añejo) - espadín aged in oak. ABV/age detail batch-varying; confirm wood and months.,https://www.mezcalreviews.com/mezcal/los-nahuales-anejo/;https://www.mezcalreviews.com/filter-by/brand/los-danzantes/,2026-06-23,https://www.mezcalreviews.com/wp-content/uploads/2017/03/los-nahuales-anejo2.jpg,mezcal_mexico
Mezcal,Ilegal Mezcal (CRM NOM O01X),"Tlacolula, Oaxaca, Mexico",Ilegal,sourced,Ilegal,TRUE,FALSE,Mezcal Artesanal; Espadín; Joven,NAS,NULL,NULL,80,40.0,NULL,NULL,NULL,"Deep agave aromas, with hints of green apple, citrus and white pepper; lingering heat and sweet agave feel.",https://www.mezcalreviews.com/mezcal/ilegal-joven/;https://www.ilegalmezcal.com/,2026-06-08,https://www.mezcalreviews.com/wp-content/uploads/2016/09/ilegal-mezcal-joven.jpg,mezcal_mexico
Mezcal,Ilegal Mezcal (CRM NOM O01X),"Tlacolula, Oaxaca, Mexico",Ilegal,sourced,Ilegal,TRUE,FALSE,Mezcal Artesanal; Espadín; Reposado,NAS,NULL,NULL,80,40.0,NULL,American oak,NULL,"Aged 4 months in American oak; caramelized pear and bitter orange on the nose, clove, toffee and hints of vanilla on the palate, velvety mouthfeel.",https://www.mezcalreviews.com/mezcal/ilegal-reposado/;https://www.ilegalmezcal.com/,2026-06-08,https://www.mezcalreviews.com/wp-content/uploads/2016/09/ilegal-mezcal-reposado.jpg,mezcal_mexico
Mezcal,Ilegal Mezcal (CRM NOM O01X),"Tlacolula, Oaxaca, Mexico",Ilegal,sourced,Ilegal,TRUE,FALSE,Mezcal Artesanal; Espadín; Añejo,13 Months,NULL,NULL,80,40.0,NULL,American and French oak,NULL,"Aged 13 months in a blend of American and French oak; maple, clove and bitter orange aromas, dark chocolate and sweet agave on the palate; rounded, full, rich.",https://www.mezcalreviews.com/mezcal/ilegal-anejo/;https://www.ilegalmezcal.com/,2026-06-08,https://www.mezcalreviews.com/wp-content/uploads/2016/09/ilegal-mezcal-anejo.jpg,mezcal_mexico
Mezcal,Los Amantes Mezcal (CRM NOM O01X),"Tlacolula, Oaxaca, Mexico",Los Amantes,own_make,NULL,FALSE,FALSE,Mezcal Artesanal; Espadín; Joven,NAS,NULL,NULL,80,40.0,NULL,NULL,NULL,Triple-distilled agave Espadín; rich fruit tones and mild smoke blending with citrus and roasted agave; slightly metallic and herbaceous finish.,https://www.mezcalreviews.com/mezcal/los-amantes-joven/;http://www.losamantes.com/,2026-06-08,https://www.mezcalreviews.com/wp-content/uploads/2017/01/los-amantes-joven.jpg,mezcal_mexico
Mezcal,Los Amantes Mezcal (CRM NOM O01X),"Tlacolula, Oaxaca, Mexico",Los Amantes,own_make,NULL,FALSE,FALSE,Mezcal Artesanal; Espadín; Reposado,NAS,NULL,NULL,80,40.0,NULL,French oak,NULL,"Double-distilled, aged in French oak 6-8 months; aromas of accented wood, coffee beans and caramel.",https://www.mezcalreviews.com/mezcal/los-amantes-reposado/;http://www.losamantes.com/,2026-06-08,https://www.mezcalreviews.com/wp-content/uploads/2017/01/los-amantes-reposado.jpg,mezcal_mexico
Mezcal,Los Amantes Mezcal (CRM NOM O01X),"Tlacolula, Oaxaca, Mexico",Los Amantes,own_make,NULL,FALSE,FALSE,Mezcal Artesanal; Espadín; Añejo,NAS,NULL,NULL,80,40.0,NULL,oak,NULL,NULL,https://www.mezcalreviews.com/mezcal/los-amantes-anejo/;http://www.losamantes.com/,2026-06-08,NULL,mezcal_mexico
Mezcal,Mezcal Vago (CRM NOM O188X),"Candelaria Yegolé, Oaxaca, Mexico",Vago,own_make,NULL,FALSE,FALSE,Mezcal Artesanal; Espadín; Elote (roasted corn),NAS,NULL,NULL,100.4,50.2,NULL,NULL,NULL,"Single-distilled Espadín base with toasted corn added between distillations; corn-forward, savory.",https://www.mezcalreviews.com/mezcal/vago-elote/;https://mezcalvago.com/hijos-de-aquilino/,2026-06-23,NULL,mezcal_mexico
Mezcal,Mezcal Vago (CRM NOM O188X),"Candelaria Yegolé, Oaxaca, Mexico",Vago,own_make,NULL,FALSE,FALSE,Mezcal Artesanal; Espadín,NAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.mezcalreviews.com/mezcal/vago-elote/;https://mezcalvago.com/hijos-de-aquilino/,2026-06-08,NULL,mezcal_mexico
Mezcal,Mezcal Vago (CRM NOM O188X),"Candelaria Yegolé, Oaxaca, Mexico",Vago,own_make,NULL,FALSE,FALSE,Mezcal Artesanal; Mexicano,NAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.masmezcal.com/mezcalvago/mezcal-vago-mexicano;https://mezcalvago.com/,2026-06-23,NULL,mezcal_mexico
